name,type,expr,t_ref,reason,our_count
P828,pun,!b*!c*!d+c*d+b*d+b*c,7,failed,
P829,pdn,a*!b*!c*!d+c*d+b*d+b*c,8,suboptimal,13
P829,pun,a*!b*!c*!d+c*d+b*d+b*c,8,suboptimal,9
P830,pdn,!a*!b*!c*!d+c*d+b*d+b*c,8,suboptimal,12
P830,pun,!a*!b*!c*!d+c*d+b*d+b*c,8,suboptimal,13
P831,pdn,c*d+b*d+b*c,5,suboptimal,7
P831,pun,c*d+b*d+b*c,5,suboptimal,6
P854,pdn,!a*!b*!c*!d+c*d+b*d+a*c+a*b,8,suboptimal,10
P854,pun,!a*!b*!c*!d+c*d+b*d+a*c+a*b,8,suboptimal,12
P856,pdn,!b*!c*!d+!a*b*!c+c*d+b*d+a*c,8,suboptimal,9
P856,pun,!b*!c*!d+!a*b*!c+c*d+b*d+a*c,8,suboptimal,9
P857,pdn,a*!b*!d+!a*b*!c+c*d+b*d+a*c,8,suboptimal,9
P857,pun,a*!b*!d+!a*b*!c+c*d+b*d+a*c,8,suboptimal,11
P858,pdn,!a*!c*!d+c*d+b*d+a*c,7,suboptimal,8
P858,pun,!a*!c*!d+c*d+b*d+a*c,7,suboptimal,9
P859,pdn,!a*b*!c+c*d+b*d+a*c,6,suboptimal,9
P859,pun,!a*b*!c+c*d+b*d+a*c,6,suboptimal,7
P862,pdn,!a*!b*!c*!d+c*d+b*d+a*c,8,suboptimal,10
P862,pun,!a*!b*!c*!d+c*d+b*d+a*c,8,suboptimal,11
P872,pdn,!b*!c*!d+!a*b*!c+!a*!b*c+a*b*c+c*d+b*d,10,suboptimal,16
P872,pun,!b*!c*!d+!a*b*!c+!a*!b*c+a*b*c+c*d+b*d,10,suboptimal,11
P873,pdn,a*!b*!c*!d+!a*b*!c+!a*!b*c+a*b*c+c*d+b*d,10,suboptimal,17
P873,pun,a*!b*!c*!d+!a*b*!c+!a*!b*c+a*b*c+c*d+b*d,10,suboptimal,15
P874,pdn,!a*!c*!d+!a*!b*c+a*b*c+c*d+b*d,9,suboptimal,15
P874,pun,!a*!c*!d+!a*!b*c+a*b*c+c*d+b*d,9,suboptimal,10
P875,pdn,!a*b*!c+!a*!b*c+a*b*c+c*d+b*d,8,suboptimal,12
P875,pun,!a*b*!c+!a*!b*c+a*b*c+c*d+b*d,8,suboptimal,12
P876,pdn,!b*!c*!d+!a*!b*c+a*b*c+c*d+b*d,9,suboptimal,15
P876,pun,!b*!c*!d+!a*!b*c+a*b*c+c*d+b*d,9,suboptimal,15
P877,pdn,a*!b*!c*!d+!a*!b*c+a*b*c+c*d+b*d,10,suboptimal,14
P877,pun,a*!b*!c*!d+!a*!b*c+a*b*c+c*d+b*d,10,suboptimal,14
P878,pdn,!a*!b*!d+a*b*c+c*d+b*d,8,suboptimal,13
P878,pun,!a*!b*!d+a*b*c+c*d+b*d,8,suboptimal,12
P879,pdn,!a*!b*c+a*b*c+c*d+b*d,7,suboptimal,8
P879,pun,!a*!b*c+a*b*c+c*d+b*d,7,suboptimal,12
P892,pdn,!b*!c*!d+a*b*c+c*d+b*d,8,suboptimal,10
P892,pun,!b*!c*!d+a*b*c+c*d+b*d,8,suboptimal,11
P893,pdn,a*!b*!c*!d+a*b*c+c*d+b*d,8,suboptimal,9
P894,pdn,!a*!b*!c*!d+a*b*c+c*d+b*d,9,suboptimal,12
P894,pun,!a*!b*!c*!d+a*b*c+c*d+b*d,9,suboptimal,14
P897,pdn,a*!c*!d+b*d+!b*c+!a*b,8,suboptimal,15
P897,pun,a*!c*!d+b*d+!b*c+!a*b,8,suboptimal,9
P898,pdn,!a*!d+c*d+b*!c+!b*c,7,suboptimal,9
P898,pun,!a*!d+c*d+b*!c+!b*c,7,suboptimal,8
P899,pdn,c*d+b*!c+!b*c+!a*c,6,suboptimal,8
P900,pdn,a*b*!c+!b*!d+c*d+b*d+!a*c,8,suboptimal,9
P900,pun,a*b*!c+!b*!d+c*d+b*d+!a*c,8,suboptimal,14
P901,pdn,a*!c*!d+b*d+!b*c+!a*c,8,suboptimal,12
P901,pun,a*!c*!d+b*d+!b*c+!a*c,8,suboptimal,11
P902,pdn,!a*!b*!d+a*b*!c+b*d+!b*c+!a*c,9,suboptimal,12
P902,pun,!a*!b*!d+a*b*!c+b*d+!b*c+!a*c,9,suboptimal,11
P903,pdn,a*b*!c+b*d+!b*c+!a*c,7,suboptimal,13
P903,pun,a*b*!c+b*d+!b*c+!a*c,7,suboptimal,12
P905,pun,a*!b*!d+b*d+!b*c+!a*b,7,suboptimal,9
P906,pdn,!a*!d+b*d+!b*c,6,suboptimal,7
P906,pun,!a*!d+b*d+!b*c,6,suboptimal,8
P907,pdn,b*d+!b*c+!a*b,5,suboptimal,7
P908,pun,!b*!d+c*d+b*d+!a*c,7,suboptimal,13
P909,pdn,a*!b*!d+c*d+b*d+!a*c,7,suboptimal,8
P909,pun,a*!b*!d+c*d+b*d+!a*c,7,suboptimal,8
P910,pdn,!a*!b*!d+b*d+!b*c+!a*c,7,suboptimal,9
P910,pun,!a*!b*!d+b*d+!b*c+!a*c,7,suboptimal,12
P911,pdn,b*d+!b*c+!a*c,5,suboptimal,6
P911,pun,b*d+!b*c+!a*c,5,suboptimal,7
P916,pdn,!b*!c*!d+a*b*!c+a*!b*c+!a*b*c+c*d+b*d,10,suboptimal,15
P916,pun,!b*!c*!d+a*b*!c+a*!b*c+!a*b*c+c*d+b*d,10,suboptimal,11
P917,pdn,a*!c*!d+a*!b*c+!a*b*c+c*d+b*d,9,suboptimal,13
P917,pun,a*!c*!d+a*!b*c+!a*b*c+c*d+b*d,9,suboptimal,14
P918,pdn,!a*!b*!c*!d+a*b*!c+a*!b*c+!a*b*c+c*d+b*d,10,suboptimal,20
P918,pun,!a*!b*!c*!d+a*b*!c+a*!b*c+!a*b*c+c*d+b*d,10,suboptimal,14
P919,pdn,a*b*!c+a*!b*c+!a*b*c+c*d+b*d,8,suboptimal,15
P919,pun,a*b*!c+a*!b*c+!a*b*c+c*d+b*d,8,suboptimal,10
P920,pdn,!b*!c*!d+a*!b*c+c*d+b*d+!a*b,8,suboptimal,11
P920,pun,!b*!c*!d+a*!b*c+c*d+b*d+!a*b,8,suboptimal,11
P921,pdn,a*!b*!d+c*d+b*d+!a*b,7,suboptimal,10
P922,pdn,!a*!c*!d+a*!b*c+c*d+b*d+!a*b,8,suboptimal,10
P922,pun,!a*!c*!d+a*!b*c+c*d+b*d+!a*b,8,suboptimal,15
P923,pdn,a*!b*c+c*d+b*d+!a*b,6,suboptimal,9
P923,pun,a*!b*c+c*d+b*d+!a*b,6,suboptimal,7
P924,pdn,!b*!c*!d+a*!b*c+!a*b*c+c*d+b*d,9,suboptimal,16
P924,pun,!b*!c*!d+a*!b*c+!a*b*c+c*d+b*d,9,suboptimal,13
P925,pdn,a*!b*!d+!a*b*c+c*d+b*d,8,suboptimal,15
P925,pun,a*!b*!d+!a*b*c+c*d+b*d,8,suboptimal,11
P926,pdn,!a*!b*!c*!d+a*!b*c+!a*b*c+c*d+b*d,10,suboptimal,16
P926,pun,!a*!b*!c*!d+a*!b*c+!a*b*c+c*d+b*d,10,suboptimal,19
P927,pdn,a*!b*c+!a*b*c+c*d+b*d,7,suboptimal,8
P927,pun,a*!b*c+!a*b*c+c*d+b*d,7,suboptimal,9
P936,pdn,!b*!c*!d+!a*!d+c*d+b*d,7,suboptimal,9
P936,pun,!b*!c*!d+!a*!d+c*d+b*d,7,suboptimal,9
P937,pdn,a*!b*!c*!d+c*d+b*d+!a*c+!a*b,8,suboptimal,19
P937,pun,a*!b*!c*!d+c*d+b*d+!a*c+!a*b,8,suboptimal,12
P940,pdn,!b*!c*!d+c*d+b*d+!a*c,7,suboptimal,8
P940,pun,!b*!c*!d+c*d+b*d+!a*c,7,suboptimal,10
P941,pdn,a*!b*!c*!d+c*d+b*d+!a*c,8,suboptimal,9
P941,pun,a*!b*!c*!d+c*d+b*d+!a*c,8,suboptimal,13
P942,pdn,!a*!b*!d+c*d+b*d+!a*c,6,suboptimal,7
P942,pun,!a*!b*!d+c*d+b*d+!a*c,6,suboptimal,9
P956,pdn,!b*!c*!d+!a*b*c+c*d+b*d,8,suboptimal,12
P956,pun,!b*!c*!d+!a*b*c+c*d+b*d,8,suboptimal,15
P957,pdn,a*!b*!c*!d+!a*b*c+c*d+b*d,9,suboptimal,12
P958,pdn,!a*!b*!c*!d+!a*b*c+c*d+b*d,8,suboptimal,19
P960,pdn,!c*!d+b*d+!b*c,6,failed,
P960,pun,!c*!d+b*d+!b*c,6,suboptimal,11
P961,pdn,a*!c*!d+c*d+b*!c+!b*c,7,suboptimal,12
P961,pun,a*!c*!d+c*d+b*!c+!b*c,7,suboptimal,10
P962,pdn,!a*!c*!d+c*d+b*!c+!b*c,7,suboptimal,10
P962,pun,!a*!c*!d+c*d+b*!c+!b*c,7,suboptimal,11
P963,pdn,c*d+b*!c+!b*c,5,failed,
P963,pun,c*d+b*!c+!b*c,5,failed,
P964,pdn,a*b*!c+!b*!d+c*d+b*d,7,suboptimal,9
P964,pun,a*b*!c+!b*!d+c*d+b*d,7,suboptimal,11
P965,pdn,a*!c*!d+b*d+!b*c,7,suboptimal,10
P965,pun,a*!c*!d+b*d+!b*c,7,suboptimal,10
P966,pdn,!a*!b*!d+a*b*!c+b*d+!b*c,8,suboptimal,10
P966,pun,!a*!b*!d+a*b*!c+b*d+!b*c,8,suboptimal,11
P967,pdn,a*b*!c+b*d+!b*c,6,suboptimal,9
P967,pun,a*b*!c+b*d+!b*c,6,suboptimal,10
P968,pun,!a*b*!c+!b*!d+c*d+b*d,7,suboptimal,11
P969,pdn,a*!b*!d+!a*b*!c+b*d+!b*c,8,suboptimal,11
P969,pun,a*!b*!d+!a*b*!c+b*d+!b*c,8,suboptimal,10
P970,pdn,!a*!c*!d+b*d+!b*c,7,suboptimal,9
P970,pun,!a*!c*!d+b*d+!b*c,7,suboptimal,11
P971,pdn,!a*b*!c+b*d+!b*c,6,suboptimal,9
P971,pun,!a*b*!c+b*d+!b*c,6,suboptimal,10
P972,pdn,!b*!d+c*d+b*d,5,failed,
P972,pun,!b*!d+c*d+b*d,5,suboptimal,8
P973,pdn,a*!b*!d+b*d+!b*c,6,suboptimal,8
P973,pun,a*!b*!d+b*d+!b*c,6,suboptimal,10
P974,pdn,!a*!b*!d+b*d+!b*c,6,suboptimal,8
P974,pun,!a*!b*!d+b*d+!b*c,6,suboptimal,7
P975,pdn,b*d+!b*c,4,failed,
P975,pun,b*d+!b*c,4,suboptimal,12
P980,pdn,!b*!c*!d+a*b*!c+a*!b*c+c*d+b*d,9,suboptimal,16
P980,pun,!b*!c*!d+a*b*!c+a*!b*c+c*d+b*d,9,suboptimal,12
P981,pdn,a*!c*!d+a*!b*c+c*d+b*d,7,suboptimal,12
P981,pun,a*!c*!d+a*!b*c+c*d+b*d,7,suboptimal,8
P982,pdn,!a*!b*!c*!d+a*b*!c+a*!b*c+c*d+b*d,9,suboptimal,17
P982,pun,!a*!b*!c*!d+a*b*!c+a*!b*c+c*d+b*d,9,suboptimal,20
P983,pdn,a*b*!c+a*!b*c+c*d+b*d,6,suboptimal,8
P983,pun,a*b*!c+a*!b*c+c*d+b*d,6,suboptimal,7
P984,pun,!b*!c*!d+!a*b*!c+a*!b*c+c*d+b*d,8,suboptimal,9
P985,pdn,a*!b*!d+!a*b*!c+c*d+b*d,8,suboptimal,13
P985,pun,a*!b*!d+!a*b*!c+c*d+b*d,8,suboptimal,9
P987,pdn,!a*b*!c+a*!b*c+c*d+b*d,7,suboptimal,9
P989,pdn,a*!b*!d+c*d+b*d,6,suboptimal,8
P990,pdn,!a*!b*!c*!d+a*!b*c+c*d+b*d,8,suboptimal,11
P990,pun,!a*!b*!c*!d+a*!b*c+c*d+b*d,8,suboptimal,11
P991,pdn,a*!b*c+c*d+b*d,5,suboptimal,6
P991,pun,a*!b*c+c*d+b*d,5,suboptimal,6
P1000,pdn,!b*!c*!d+!a*b*!c+!a*!b*c+c*d+b*d,9,suboptimal,15
P1000,pun,!b*!c*!d+!a*b*!c+!a*!b*c+c*d+b*d,9,suboptimal,11
P1001,pdn,a*!b*!c*!d+!a*b*!c+!a*!b*c+c*d+b*d,9,suboptimal,17
P1001,pun,a*!b*!c*!d+!a*b*!c+!a*!b*c+c*d+b*d,9,suboptimal,14
P1002,pdn,!a*!c*!d+!a*!b*c+c*d+b*d,7,suboptimal,11
P1003,pdn,!a*b*!c+!a*!b*c+c*d+b*d,6,suboptimal,9
P1003,pun,!a*b*!c+!a*!b*c+c*d+b*d,6,suboptimal,10
P1004,pdn,!b*!c*!d+!a*!b*c+c*d+b*d,7,suboptimal,10
P1005,pdn,a*!b*!c*!d+!a*!b*c+c*d+b*d,8,suboptimal,9
P1005,pun,a*!b*!c*!d+!a*!b*c+c*d+b*d,8,suboptimal,11
P1006,pun,!a*!b*!d+c*d+b*d,6,suboptimal,10
P1007,pdn,!a*!b*c+c*d+b*d,5,suboptimal,6
P1020,pdn,!b*!c*!d+c*d+b*d,6,suboptimal,11
P1020,pun,!b*!c*!d+c*d+b*d,6,suboptimal,15
P1021,pun,a*!b*!c*!d+c*d+b*d,7,suboptimal,9
P1023,pdn,c*d+b*d,3,suboptimal,7
P1023,pun,c*d+b*d,3,failed,
P1632,pdn,!c*!d+c*d+!a*!b+a*b,8,suboptimal,9
P1632,pun,!c*!d+c*d+!a*!b+a*b,8,suboptimal,10
P1633,pdn,b*!c*!d+a*!c*!d+!a*!b*d+!a*!b*c+c*d+a*b,10,suboptimal,20
P1633,pun,b*!c*!d+a*!c*!d+!a*!b*d+!a*!b*c+c*d+a*b,10,suboptimal,15
P1634,pun,b*!c*!d+c*d+!a*!b+a*b,8,suboptimal,9
P1635,pdn,b*!c*!d+!a*!b*d+!a*!b*c+c*d+a*b,9,suboptimal,19
P1635,pun,b*!c*!d+!a*!b*d+!a*!b*c+c*d+a*b,9,suboptimal,13
P1638,pun,c*d+!a*!b+a*b,6,suboptimal,8
P1639,pdn,!a*!b*d+!a*!b*c+c*d+a*b,8,suboptimal,12
P1639,pun,!a*!b*d+!a*!b*c+c*d+a*b,8,suboptimal,12
P1640,pdn,!b*!c*!d+!a*!c*!d+a*b*d+a*b*c+c*d+!a*!b,10,suboptimal,19
P1640,pun,!b*!c*!d+!a*!c*!d+a*b*d+a*b*c+c*d+!a*!b,10,suboptimal,15
P1641,pdn,a*!b*!c*!d+!a*b*!c*!d+!a*!b*d+a*b*d+!a*!b*c+a*b*c+c*d,11,failed,
P1641,pun,a*!b*!c*!d+!a*b*!c*!d+!a*!b*d+a*b*d+!a*!b*c+a*b*c+c*d,11,failed,
P1642,pdn,!a*!c*!d+a*b*d+a*b*c+c*d+!a*!b,9,suboptimal,14
P1642,pun,!a*!c*!d+a*b*d+a*b*c+c*d+!a*!b,9,suboptimal,13
P1643,pdn,!a*b*!c*!d+!a*!b*d+a*b*d+!a*!b*c+a*b*c+c*d,10,suboptimal,18
P1643,pun,!a*b*!c*!d+!a*!b*d+a*b*d+!a*!b*c+a*b*c+c*d,10,suboptimal,16
P1646,pdn,a*b*d+a*b*c+c*d+!a*!b,8,suboptimal,14
P1646,pun,a*b*d+a*b*c+c*d+!a*!b,8,suboptimal,10
P1647,pdn,!a*!b*d+a*b*d+!a*!b*c+a*b*c+c*d,8,suboptimal,13
P1647,pun,!a*!b*d+a*b*d+!a*!b*c+a*b*c+c*d,8,suboptimal,13
P1650,pun,!a*!c*!d+!a*!b*d+c*d+a*b,8,suboptimal,9
P1651,pdn,b*!c*!d+!a*!b*d+c*d+a*b,8,suboptimal,9
P1651,pun,b*!c*!d+!a*!b*d+c*d+a*b,8,suboptimal,9
P1654,pdn,!a*!b*!c+c*d+a*b,7,suboptimal,9
P1654,pun,!a*!b*!c+c*d+a*b,7,suboptimal,12
P1655,pun,!a*!b*d+c*d+a*b,6,suboptimal,7
P1656,pdn,!b*!c*!d+!a*!c*!d+!a*!b*d+a*b*d+a*b*c+c*d,10,suboptimal,20
P1656,pun,!b*!c*!d+!a*!c*!d+!a*!b*d+a*b*d+a*b*c+c*d,10,suboptimal,17
P1657,pdn,a*!b*!c*!d+!a*b*!c*!d+!a*!b*d+a*b*d+a*b*c+c*d,11,suboptimal,18
P1657,pun,a*!b*!c*!d+!a*b*!c*!d+!a*!b*d+a*b*d+a*b*c+c*d,11,suboptimal,16
P1658,pdn,!a*!c*!d+!a*!b*d+a*b*d+a*b*c+c*d,9,suboptimal,12
P1658,pun,!a*!c*!d+!a*!b*d+a*b*d+a*b*c+c*d,9,suboptimal,12
P1659,pdn,!a*b*!c*!d+!a*!b*d+a*b*d+a*b*c+c*d,9,suboptimal,18
P1659,pun,!a*b*!c*!d+!a*!b*d+a*b*d+a*b*c+c*d,9,suboptimal,11
P1662,pdn,a*b*d+!a*!b*!c+a*b*c+c*d,8,suboptimal,11
P1662,pun,a*b*d+!a*!b*!c+a*b*c+c*d,8,suboptimal,9
P1663,pdn,!a*!b*d+a*b*d+a*b*c+c*d,8,suboptimal,10
P1663,pun,!a*!b*d+a*b*d+a*b*c+c*d,8,suboptimal,10
P1664,pdn,a*b*!c+!b*!d+!a*!d+c*d+!a*!b,9,suboptimal,11
P1664,pun,a*b*!c+!b*!d+!a*!d+c*d+!a*!b,9,suboptimal,13
P1665,pdn,a*!c*!d+!a*b*!d+!a*!b*d+a*b*d+c*d+!b*c,10,suboptimal,19
P1665,pun,a*!c*!d+!a*b*!d+!a*!b*d+a*b*d+c*d+!b*c,10,suboptimal,11
P1666,pdn,a*b*!c+!a*!d+c*d+!b*c+!a*!b,8,suboptimal,12
P1666,pun,a*b*!c+!a*!d+c*d+!b*c+!a*!b,8,suboptimal,15
P1667,pdn,b*!c*!d+!a*!b*d+a*b*d+!b*c+!a*c,9,suboptimal,10
P1667,pun,b*!c*!d+!a*!b*d+a*b*d+!b*c+!a*c,9,suboptimal,12
P1670,pdn,a*b*!c+c*d+!b*c+!a*c+!a*!b,8,suboptimal,9
P1670,pun,a*b*!c+c*d+!b*c+!a*c+!a*!b,8,suboptimal,11
P1671,pdn,!a*!b*d+a*b*!c+c*d+!b*c+!a*c,8,suboptimal,11
P1671,pun,!a*!b*d+a*b*!c+c*d+!b*c+!a*c,8,suboptimal,11
P1672,pdn,a*b*d+!b*!d+!a*!d+c*d+!a*!b,8,suboptimal,9
P1672,pun,a*b*d+!b*!d+!a*!d+c*d+!a*!b,8,suboptimal,13
P1673,pdn,a*!b*!d+!a*b*!d+!a*!b*d+a*b*d+c*d+!b*c,9,suboptimal,15
P1673,pun,a*!b*!d+!a*b*!d+!a*!b*d+a*b*d+c*d+!b*c,9,suboptimal,10
P1674,pdn,a*b*d+!a*!d+c*d+!b*c+!a*!b,7,suboptimal,10
P1674,pun,a*b*d+!a*!d+c*d+!b*c+!a*!b,7,suboptimal,8
P1675,pdn,!a*b*!d+!a*!b*d+a*b*d+c*d+!b*c,9,suboptimal,11
P1675,pun,!a*b*!d+!a*!b*d+a*b*d+c*d+!b*c,9,suboptimal,11
P1678,pdn,a*b*d+!b*c+!a*c+!a*!b,7,suboptimal,11
P1679,pdn,!a*!b*d+a*b*d+!b*c+!a*c,7,suboptimal,8
P1680,pdn,!a*!b*d+a*b*d+a*!b*c+!a*b*c+!c*!d,8,suboptimal,11
P1680,pun,!a*!b*d+a*b*d+a*!b*c+!a*b*c+!c*!d,8,suboptimal,10
P1681,pdn,a*!c*!d+!a*b*!d+!a*!b*d+a*b*d+a*!b*c+c*d,9,suboptimal,10
P1681,pun,a*!c*!d+!a*b*!d+!a*!b*d+a*b*d+a*!b*c+c*d,9,suboptimal,14
P1682,pdn,!a*!c*!d+!a*!b*d+a*b*!c+a*!b*c+!a*b*c+c*d,9,suboptimal,13
P1682,pun,!a*!c*!d+!a*!b*d+a*b*!c+a*!b*c+!a*b*c+c*d,9,suboptimal,11
P1683,pdn,b*!c*!d+!a*!b*d+a*b*d+a*!b*c+!a*b*c,9,suboptimal,10
P1683,pun,b*!c*!d+!a*!b*d+a*b*d+a*!b*c+!a*b*c,9,suboptimal,11
P1686,pdn,!a*!b*!c+a*b*!c+a*!b*c+!a*b*c+c*d,9,suboptimal,13
P1687,pdn,!a*!b*d+a*b*!c+a*!b*c+!a*b*c+c*d,8,suboptimal,13
P1687,pun,!a*!b*d+a*b*!c+a*!b*c+!a*b*c+c*d,8,suboptimal,9
P1688,pdn,!b*!c*!d+!a*b*!d+!a*!b*d+a*b*d+a*!b*c+c*d,9,suboptimal,14
P1688,pun,!b*!c*!d+!a*b*!d+!a*!b*d+a*b*d+a*!b*c+c*d,9,suboptimal,11
P1689,pun,a*!b*!d+!a*b*!d+!a*!b*d+a*b*d+c*d,9,suboptimal,10
P1690,pdn,!a*!c*!d+!a*!b*d+a*b*d+a*!b*c+!a*b*c,9,suboptimal,15
P1690,pun,!a*!c*!d+!a*!b*d+a*b*d+a*!b*c+!a*b*c,9,suboptimal,11
P1691,pdn,!a*b*!d+!a*!b*d+a*b*d+a*!b*c+c*d,8,suboptimal,10
P1691,pun,!a*b*!d+!a*!b*d+a*b*d+a*!b*c+c*d,8,suboptimal,10
P1694,pdn,a*b*d+!a*!b*!c+a*!b*c+!a*b*c+c*d,8,suboptimal,15
P1694,pun,a*b*d+!a*!b*!c+a*!b*c+!a*b*c+c*d,8,suboptimal,9
P1695,pdn,!a*!b*d+a*b*d+a*!b*c+!a*b*c,8,suboptimal,11
P1695,pun,!a*!b*d+a*b*d+a*!b*c+!a*b*c,8,suboptimal,10
P1696,pdn,a*b*d+!c*!d+!a*!d+c*d+!a*!b,8,suboptimal,9
P1696,pun,a*b*d+!c*!d+!a*!d+c*d+!a*!b,8,suboptimal,10
P1697,pdn,a*!c*!d+!a*b*!d+!a*!b*d+a*b*d+c*d+!a*c,10,suboptimal,17
P1698,pdn,a*b*!c+!a*!d+c*d+!a*!b,8,suboptimal,12
P1698,pun,a*b*!c+!a*!d+c*d+!a*!b,8,suboptimal,9
P1699,pdn,b*!c*!d+!a*!b*d+a*b*d+c*d+!a*c,9,suboptimal,12
P1699,pun,b*!c*!d+!a*!b*d+a*b*d+c*d+!a*c,9,suboptimal,11
P1700,pdn,a*!c*!d+a*b*d+c*d+!a*c+!a*!b,8,suboptimal,9
P1700,pun,a*!c*!d+a*b*d+c*d+!a*c+!a*!b,8,suboptimal,14
P1701,pdn,a*!c*!d+!a*!b*d+a*b*d+c*d+!a*c,9,suboptimal,18
P1701,pun,a*!c*!d+!a*!b*d+a*b*d+c*d+!a*c,9,suboptimal,10
P1702,pdn,a*b*!c+c*d+!a*c+!a*!b,7,suboptimal,10
P1702,pun,a*b*!c+c*d+!a*c+!a*!b,7,suboptimal,10
P1703,pdn,!a*!b*d+a*b*!c+c*d+!a*c,8,suboptimal,14
P1703,pun,!a*!b*d+a*b*!c+c*d+!a*c,8,suboptimal,9
P1704,pdn,!b*!c*!d+a*b*d+!a*!d+c*d+!a*!b,9,suboptimal,14
P1705,pdn,a*!b*!c*!d+!a*b*!d+!a*!b*d+a*b*d+c*d+!a*c,10,failed,
P1705,pun,a*!b*!c*!d+!a*b*!d+!a*!b*d+a*b*d+c*d+!a*c,10,suboptimal,18
P1706,pdn,a*b*d+!a*!d+c*d+!a*!b,7,suboptimal,11
P1707,pdn,!a*b*!d+!a*!b*d+a*b*d+c*d+!a*c,8,suboptimal,10
P1707,pun,!a*b*!d+!a*!b*d+a*b*d+c*d+!a*c,8,suboptimal,10
P1708,pdn,!b*!c*!d+a*b*d+c*d+!a*c+!a*!b,8,suboptimal,9
P1708,pun,!b*!c*!d+a*b*d+c*d+!a*c+!a*!b,8,suboptimal,9
P1709,pdn,a*!b*!c*!d+!a*!b*d+a*b*d+c*d+!a*c,10,suboptimal,19
P1709,pun,a*!b*!c*!d+!a*!b*d+a*b*d+c*d+!a*c,10,suboptimal,12
P1710,pdn,a*b*d+c*d+!a*c+!a*!b,6,suboptimal,10
P1711,pdn,!a*!b*d+a*b*d+c*d+!a*c,7,suboptimal,8
P1711,pun,!a*!b*d+a*b*d+c*d+!a*c,7,suboptimal,8
P1712,pdn,!a*b*!d+!a*!b*d+a*b*d+!c*!d+c*d,9,suboptimal,11
P1712,pun,!a*b*!d+!a*!b*d+a*b*d+!c*!d+c*d,9,suboptimal,10
P1713,pdn,a*!c*!d+!a*b*!d+!a*!b*d+a*b*d+c*d,9,suboptimal,10
P1714,pdn,!a*!c*!d+!a*b*!d+!a*!b*d+a*b*!c+c*d,9,suboptimal,12
P1714,pun,!a*!c*!d+!a*b*!d+!a*!b*d+a*b*!c+c*d,9,suboptimal,11
P1715,pdn,b*!c*!d+!a*b*!d+!a*!b*d+a*b*d+c*d,8,suboptimal,9
P1715,pun,b*!c*!d+!a*b*!d+!a*!b*d+a*b*d+c*d,8,suboptimal,15
P1716,pdn,!b*!c*!d+!a*!b*d+a*b*!c+!a*b*c+c*d,9,suboptimal,12
P1716,pun,!b*!c*!d+!a*!b*d+a*b*!c+!a*b*c+c*d,9,suboptimal,11
P1717,pdn,a*!c*!d+!a*!b*d+a*b*d+!a*b*c+c*d,9,suboptimal,10
P1717,pun,a*!c*!d+!a*!b*d+a*b*d+!a*b*c+c*d,9,suboptimal,12
P1718,pdn,!a*!b*!c+a*b*!c+!a*b*c+c*d,8,suboptimal,10
P1718,pun,!a*!b*!c+a*b*!c+!a*b*c+c*d,8,suboptimal,9
P1719,pdn,!a*!b*d+a*b*!c+!a*b*c+c*d,7,suboptimal,10
P1719,pun,!a*!b*d+a*b*!c+!a*b*c+c*d,7,suboptimal,11
P1720,pdn,!b*!c*!d+!a*b*!d+!a*!b*d+a*b*d+c*d,9,suboptimal,14
P1720,pun,!b*!c*!d+!a*b*!d+!a*!b*d+a*b*d+c*d,9,suboptimal,10
P1721,pun,a*!b*!c*!d+!a*b*!d+!a*!b*d+a*b*d+c*d,10,suboptimal,14
P1722,pdn,!a*!c*!d+!a*b*!d+!a*!b*d+a*b*d+c*d,8,suboptimal,13
P1722,pun,!a*!c*!d+!a*b*!d+!a*!b*d+a*b*d+c*d,8,suboptimal,9
P1723,pun,!a*b*!d+!a*!b*d+a*b*d+c*d,8,suboptimal,9
P1724,pdn,!b*!c*!d+!a*!b*d+a*b*d+!a*b*c+c*d,9,suboptimal,13
P1724,pun,!b*!c*!d+!a*!b*d+a*b*d+!a*b*c+c*d,9,suboptimal,12
P1725,pdn,a*!b*!c*!d+!a*!b*d+a*b*d+!a*b*c+c*d,9,suboptimal,18
P1725,pun,a*!b*!c*!d+!a*!b*d+a*b*d+!a*b*c+c*d,9,suboptimal,11
P1726,pdn,a*b*d+!a*!b*!c+!a*b*c+c*d,7,suboptimal,11
P1726,pun,a*b*d+!a*!b*!c+!a*b*c+c*d,7,suboptimal,11
P1727,pdn,!a*!b*d+a*b*d+!a*b*c+c*d,7,suboptimal,8
P1727,pun,!a*!b*d+a*b*d+!a*b*c+c*d,7,suboptimal,8
P1760,pun,a*b*d+!c*!d+c*d+!a*!b,8,suboptimal,10
P1761,pdn,b*!c*!d+a*!c*!d+!a*!b*d+a*b*d+!a*!b*c+c*d,10,suboptimal,17
P1761,pun,b*!c*!d+a*!c*!d+!a*!b*d+a*b*d+!a*!b*c+c*d,10,suboptimal,11
P1762,pdn,b*!c*!d+a*b*d+c*d+!a*!b,8,suboptimal,11
P1762,pun,b*!c*!d+a*b*d+c*d+!a*!b,8,suboptimal,10
P1763,pdn,b*!c*!d+!a*!b*d+a*b*d+!a*!b*c+c*d,9,suboptimal,20
P1763,pun,b*!c*!d+!a*!b*d+a*b*d+!a*!b*c+c*d,9,suboptimal,12
P1766,pun,a*b*!c+c*d+!a*!b,7,suboptimal,8
